long_dte,short_delta,front_vol_mult,n_days,sharpe,ann_return,maxdd_frac,win_rate,short_itm_rate,short_leg_sharpe,short_leg_ann_return,long_leg_ann_return,worst_year_sharpe,stress_year_sharpe_mean
60,0.1,0.85,3850,-0.8917456714750738,-0.05966249637384453,-0.9115103612670679,0.43792207792207793,0.05714285714285714,-1.084886446834961,-0.033719991932472715,-0.025942504441371812,-4.245584419373502,-0.3245361656835609
60,0.1,1.0,3850,-0.3931232358106704,-0.027917349936939978,-0.4311764562429211,0.43974025974025976,0.04051948051948052,-0.0752922536175913,-0.002064696076470803,-0.025852653860469175,-4.1789758162880615,0.2535922254672175
60,0.1,1.1,3850,-0.12876803262499914,-0.009482585977219892,-0.23921680195645167,0.4412987012987013,0.03194805194805195,0.6461995686345441,0.016295099274704485,-0.02577768525192438,-4.129382268396446,0.55189382058122
60,0.1,1.2,3850,0.1047863794851236,0.007991783568316164,-0.17722164944402732,0.44363636363636366,0.024675324675324677,1.4508603576958246,0.03368256103310126,-0.025690777464785094,-4.075122702141346,0.8090780800545886
60,0.1,1.3,3850,0.30833406694061005,0.024308055186365318,-0.1483993237971606,0.44467532467532467,0.02,2.3291128873486886,0.049899030903528166,-0.02559097571716286,-4.015694813754053,1.025485607725995
60,0.2,0.85,3850,-1.2182426660642918,-0.06985007505563498,-1.0671539244610935,0.4527272727272727,0.10597402597402597,-1.12733131709694,-0.043811381024133914,-0.026038694031501063,-4.051842539030491,-0.7931232312149147
60,0.2,1.0,3850,-0.3556177156712689,-0.021499579169779636,-0.35090034800776015,0.46285714285714286,0.09116883116883116,0.1256069050804675,0.004516709622456258,-0.026016288792235893,-3.9172523254562264,0.13799504061269513
60,0.2,1.1,3850,0.1559564493405097,0.009759277234161284,-0.13391932317228034,0.4701298701298701,0.0812987012987013,1.0445208192686863,0.035754947980785046,-0.025995670746623765,-3.814641232144375,0.6850562849609696
60,0.2,1.2,3850,0.6197537194884833,0.0400670323081235,-0.12259202103012179,0.4737662337662338,0.06909090909090909,2.0219497262540997,0.06603688260160481,-0.025969850293481315,-3.700716915414161,1.1802748373376084
60,0.2,1.3,3850,1.0401718347193596,0.06934510308315718,-0.11412712938770453,0.4805194805194805,0.0574025974025974,3.0498225897979223,0.09528343794869683,-0.02593833486553965,-3.5741002533388633,1.6268371067499874
60,0.3,0.85,3850,-1.4350103681880237,-0.07206723832694104,-1.101027252217155,0.47064935064935065,0.14207792207792208,-1.0207118915071611,-0.04601912671684679,-0.026048111610094245,-3.8696007806904156,-1.1588215411484268
60,0.3,1.0,3850,-0.3044729624281208,-0.01581050864420309,-0.272567416077777,0.4851948051948052,0.13324675324675325,0.23762923502560535,0.01023847272145169,-0.026048981365654783,-3.542333140871003,0.05293608400919727
60,0.3,1.1,3850,0.4173220942188198,0.022202833196443318,-0.11144802713091945,0.49636363636363634,0.12493506493506494,1.1514886639417545,0.04825014524613404,-0.02604731204969072,-3.363952099791963,0.8179815726047192
60,0.3,1.2,3850,1.108589912328345,0.06048733591976939,-0.09604930357957364,0.5085714285714286,0.1174025974025974,2.1188713097162153,0.08653126900544345,-0.026043933085674063,-3.1638981715651,1.5429311189688957
