front_dte,long_dte,short_delta,front_vol_mult,n_days,start,end,sharpe,ann_return,ann_vol,maxdd_frac,win_rate,short_itm_rate,mean_short_prem,mean_long_decay,net_theta,worst_year_sharpe,stress_year_sharpe_mean
0,45,0.3,1.5,3852,2010-09-02,2026-05-26,-1.397296727463275,-0.05549546683480396,0.03971630774198786,-0.8885337520138512,0.4234164070612669,0.32087227414330216,21.350145791024108,0.3679365796855187,20.98220921133859,-4.842639287377055,-2.7673344215441604
0,60,0.1,0.85,3878,2010-09-02,2026-05-26,-4.481573928529912,-0.18369016559288967,0.04098786911078481,-2.8267875482905778,0.3486333161423414,0.3401237751418257,23.780982460373746,0.31319274870188296,23.467789711671863,-9.52196425385587,-5.997432493446861
0,60,0.1,1.0,3878,2010-09-02,2026-05-26,-3.959600681460717,-0.16661833944384208,0.04207958146486017,-2.5640711125524587,0.3553378029912326,0.32645693656523983,22.997968316753436,0.3056388392658444,22.692329477487593,-9.225200933896929,-5.4638085563300525
0,60,0.1,1.15,3878,2010-09-02,2026-05-26,-3.3957578260825834,-0.14705131955498135,0.043304418950459375,-2.2629564175961,0.369778236204229,0.3140794223826715,22.268163996985084,0.298076440890445,21.97008755609464,-8.736578764707136,-4.895832003125731
0,60,0.1,1.3,3878,2010-09-02,2026-05-26,-2.817806509892704,-0.1256226542381829,0.04458171765774164,-1.9331930679986995,0.3813821557503868,0.30144404332129965,21.588448914018304,0.29051952378922324,21.297929390229083,-8.115378836411939,-4.302191581334798
0,60,0.1,1.5,3878,2010-09-02,2026-05-26,-2.0210558403790246,-0.09382650399273457,0.04642449858047393,-1.4438856447770805,0.3996905621454358,0.2839092315626612,20.7556202745685,0.28047549939444183,20.47514477517406,-7.1896460537674365,-3.4920323567365847
0,60,0.2,0.85,3878,2010-09-02,2026-05-26,-4.789348220733156,-0.18620679171194837,0.038879359597587114,-2.865515628011652,0.3432181536874678,0.36823104693140796,25.752356293389138,0.32794136644953337,25.424414926939605,-9.835315486542003,-6.419555490332304
0,60,0.2,1.0,3878,2010-09-02,2026-05-26,-4.276307719426263,-0.1690790751675267,0.039538566038978006,-2.6019391011891617,0.3574007220216607,0.3592057761732852,25.249452756302492,0.3230521687965964,24.926400587505896,-9.351912472642764,-5.871434152710138
0,60,0.2,1.15,3878,2010-09-02,2026-05-26,-3.713796067965201,-0.14965029685651912,0.04029577664411524,-2.302951790514219,0.36926250644662195,0.34992264053635896,24.78439890751112,0.3181570132653864,24.466241894245734,-8.877415517898362,-5.2786835718476555
0,60,0.2,1.3,3878,2010-09-02,2026-05-26,-3.1063547573696466,-0.1278722101641925,0.04116471560784328,-1.9678112341934044,0.3818978855079938,0.3401237751418257,24.355301057637913,0.31325965188101246,24.0420414057569,-8.44673564241523,-4.651944706150244
0,60,0.2,1.5,3878,2010-09-02,2026-05-26,-2.2513575536330586,-0.09562379246870364,0.042473836425668474,-1.4733254275915637,0.4002062919030428,0.32723053120165035,23.836358563370283,0.3067301868472164,23.529628376523068,-7.860429458796115,-3.800418157143222
0,60,0.3,0.85,3878,2010-09-02,2026-05-26,-4.990414789669809,-0.18714948687623603,0.037501789884006584,-2.880022659150968,0.33806085611139763,0.38963383187209905,27.284742909729857,0.33845867102720606,26.946284238702653,-10.311034201271736,-6.6807814592041455
0,60,0.3,1.0,3878,2010-09-02,2026-05-26,-4.495347431288283,-0.1703367440103427,0.037891786255445745,-2.6212932272702756,0.3488911810211449,0.38344507478081485,27.01957922693159,0.3354753618521876,26.684103865079404,-9.837774623058191,-6.170030337907741
0,60,0.3,1.15,3878,2010-09-02,2026-05-26,-3.9460519185233127,-0.15134228594982047,0.03835283698103385,-2.328989622672238,0.3653945332645694,0.3751933986591026,26.784943209716527,0.3324938200885782,26.452449389627947,-9.319889900210466,-5.60757555140153
