date,score,level,vix_c,vvix_c,corr_c,trend_c,fired,vix,vvix,cor1m,spx_distance_pct
2011-07-08,7.9,LOW,0.6,0.2,7.1,0.0,False,15.95,80.82,43.92,2.04
2011-07-11,20.5,LOW,4.7,5.3,10.5,0.0,False,18.39,90.87,51.32,0.2
2011-07-12,24.2,LOW,6.9,3.0,13.8,0.6,False,19.87,88.39,53.39,-0.23
2011-07-13,23.5,LOW,6.6,2.9,14.1,0.0,False,19.91,88.92,54.06,0.1
2011-07-14,32.6,ELEVATED,8.5,7.3,15.3,1.4,False,20.8,95.72,54.59,-0.55
2011-07-15,20.5,LOW,6.5,3.7,10.3,0.0,False,19.53,89.33,48.01,0.0
2011-07-18,24.6,LOW,5.9,5.2,11.4,2.0,False,20.95,97.81,53.25,-0.81
2011-07-19,16.0,LOW,2.5,2.3,11.2,0.0,False,19.21,91.01,53.95,0.79
2011-07-20,15.4,LOW,2.5,0.3,12.6,0.0,False,19.09,86.06,56.2,0.72
2011-07-21,11.8,LOW,1.5,0.0,10.3,0.0,False,17.56,81.68,52.25,2.07
2011-07-22,15.5,LOW,1.5,0.0,14.0,0.0,False,17.52,82.45,54.8,2.14
2011-07-25,21.3,LOW,2.6,1.4,17.3,0.0,False,19.35,90.2,61.73,1.54
2011-07-26,25.2,ELEVATED,4.0,2.8,18.3,0.0,False,20.23,93.35,63.43,1.12
2011-07-27,42.4,ELEVATED,8.2,9.0,23.0,2.3,False,22.98,102.01,71.13,-0.92
2011-07-28,50.7,HIGH,11.1,11.5,25.0,3.1,False,23.74,105.62,73.93,-1.23
2011-07-29,54.9,HIGH,13.5,11.8,25.0,4.6,False,25.25,106.57,75.08,-1.85
2011-08-01,37.6,ELEVATED,8.9,4.4,18.7,5.6,False,23.66,95.89,67.97,-2.23
2011-08-02,48.3,ELEVATED,9.6,6.8,20.2,11.7,False,24.79,102.01,71.45,-4.7
2011-08-03,35.7,ELEVATED,5.3,3.6,16.3,10.5,False,23.38,98.58,68.1,-4.19
2011-08-04,69.0,HIGH,15.6,13.5,18.2,21.8,False,31.66,121.76,76.98,-8.7
2011-08-05,65.1,HIGH,14.7,11.7,17.0,21.7,False,32.0,118.61,74.58,-8.7
2011-08-08,93.0,CRITICAL,25.0,18.0,25.0,25.0,True,48.0,134.63,90.7,-14.69
2011-08-09,69.9,HIGH,18.9,10.0,16.0,25.0,True,35.06,112.8,67.4,-10.58
2011-08-10,87.4,CRITICAL,25.0,18.0,19.4,25.0,True,42.99,132.86,74.2,-14.43
2011-08-11,73.3,HIGH,18.3,13.0,17.0,25.0,True,39.0,128.76,74.09,-10.38
2011-08-12,68.2,HIGH,15.1,9.7,18.8,24.6,True,36.36,120.19,79.07,-9.83
2011-08-15,53.0,HIGH,10.1,6.4,17.0,19.5,True,31.87,109.0,74.47,-7.8
2011-08-16,59.8,HIGH,10.7,5.2,22.3,21.5,True,32.85,104.66,80.69,-8.61
2011-08-17,55.4,HIGH,9.9,5.2,19.1,21.1,True,31.58,104.62,79.43,-8.44
2011-08-18,70.2,HIGH,16.6,5.8,22.8,25.0,True,42.67,106.66,88.64,-12.41
2011-08-19,70.3,HIGH,18.1,7.1,20.2,25.0,True,43.05,111.58,87.04,-13.6
2011-08-22,74.3,HIGH,20.5,7.5,21.3,25.0,True,42.44,111.25,85.19,-13.44
2011-08-23,61.6,HIGH,14.5,4.9,17.2,25.0,True,36.27,103.43,81.27,-10.36
2011-08-24,59.7,HIGH,14.8,5.2,17.0,22.7,True,35.9,104.54,79.23,-9.07
2011-08-25,65.5,HIGH,14.9,8.6,17.0,25.0,True,39.76,112.4,87.66,-10.37
2011-08-26,56.9,HIGH,12.4,5.3,17.0,22.3,True,35.59,104.72,86.36,-8.9
2011-08-29,46.4,ELEVATED,10.4,3.1,17.4,15.6,True,32.28,96.51,86.07,-6.24
2011-08-30,49.5,ELEVATED,10.7,3.0,20.9,14.8,True,32.89,96.16,91.09,-5.93
2011-08-31,45.7,ELEVATED,10.0,2.4,19.8,13.5,True,31.62,94.16,86.21,-5.38
2011-09-01,45.1,ELEVATED,10.1,1.9,17.0,16.1,True,31.82,92.31,85.52,-6.42
2011-09-02,51.7,HIGH,11.4,1.6,17.0,21.7,True,33.92,91.0,85.18,-8.69
2011-09-06,59.1,HIGH,15.6,3.3,17.0,23.2,True,37.0,97.01,83.86,-9.26
2011-09-07,46.9,ELEVATED,11.3,2.2,17.0,16.4,True,33.38,93.3,81.57,-6.58
2011-09-08,50.9,HIGH,13.0,2.3,17.0,18.7,True,34.32,93.45,83.67,-7.47
2011-09-09,66.2,HIGH,17.6,5.5,18.5,24.6,True,38.52,99.07,89.27,-9.84
2011-09-12,61.2,HIGH,16.4,4.8,17.2,22.8,True,38.59,97.07,85.65,-9.1
2011-09-13,54.5,HIGH,13.1,3.0,18.0,20.4,True,36.91,96.14,86.24,-8.16
2011-09-14,54.3,HIGH,12.4,5.8,19.1,17.0,True,34.6,100.22,86.74,-6.81
2011-09-15,44.0,ELEVATED,10.2,3.9,17.0,12.8,True,31.97,96.69,83.76,-5.12
2011-09-16,40.1,ELEVATED,9.6,2.3,17.0,11.2,True,30.98,93.67,81.01,-4.48
2011-09-19,44.0,ELEVATED,10.6,2.9,17.2,13.3,True,32.73,95.95,86.06,-5.3
2011-09-20,43.4,ELEVATED,10.7,2.1,17.2,13.4,True,32.86,92.9,86.83,-5.34
2011-09-21,57.7,HIGH,14.7,3.6,19.4,20.0,True,37.32,98.58,92.79,-7.98
2011-09-22,68.7,HIGH,19.9,6.8,17.0,25.0,True,41.35,103.91,83.52,-10.75
2011-09-23,72.5,HIGH,20.5,8.1,18.9,25.0,True,41.25,104.77,85.67,-10.05
2011-09-26,60.7,HIGH,17.6,6.5,17.0,19.5,True,39.02,102.89,83.46,-7.82
2011-09-27,55.9,HIGH,16.1,6.0,17.0,16.8,True,37.71,100.31,85.27,-6.72
2011-09-28,61.5,HIGH,16.7,6.5,17.0,21.3,True,41.08,104.3,88.3,-8.51
2011-09-29,54.7,HIGH,14.3,4.3,17.0,19.1,True,38.84,101.05,82.59,-7.63
2011-09-30,61.9,HIGH,15.7,4.3,17.5,24.4,True,42.96,101.08,86.83,-9.77
2011-10-03,65.0,HIGH,17.7,5.3,17.0,25.0,True,45.45,103.89,79.36,-12.17
2011-10-04,62.2,HIGH,16.4,3.8,17.0,25.0,True,40.82,99.31,76.72,-10.03
2011-10-05,54.0,HIGH,13.7,2.6,17.0,20.7,True,37.81,94.66,77.25,-8.28
2011-10-06,48.2,ELEVATED,12.8,2.3,17.0,16.2,True,36.27,93.52,79.77,-6.48
2011-10-07,49.5,ELEVATED,12.7,2.0,17.0,17.8,True,36.2,92.57,78.06,-7.12
2011-10-10,38.6,ELEVATED,10.8,1.2,17.0,9.6,True,33.02,89.39,75.77,-3.83
2011-10-11,38.5,ELEVATED,10.7,1.6,17.0,9.2,True,32.86,90.98,71.61,-3.67
2011-10-12,34.4,ELEVATED,9.8,1.7,16.4,6.6,True,31.26,91.34,68.37,-2.62
2011-10-13,35.9,ELEVATED,9.4,3.1,16.3,7.1,True,30.7,95.1,68.16,-2.83
2011-10-14,28.6,ELEVATED,7.9,3.1,14.8,2.7,True,28.24,94.69,64.28,-1.06
2011-10-17,44.2,ELEVATED,11.2,8.7,17.0,7.2,True,33.39,103.55,73.2,-2.89
2011-10-18,35.5,ELEVATED,9.9,6.5,17.1,2.1,True,31.56,100.21,71.76,-0.82
2011-10-19,50.0,HIGH,13.4,8.0,23.7,5.0,True,34.44,103.29,85.12,-1.98
2011-10-20,48.3,ELEVATED,14.1,6.8,23.8,3.6,True,34.78,102.97,85.25,-1.43
2011-10-21,40.8,ELEVATED,11.6,4.3,24.8,0.0,False,31.32,98.05,83.9,0.49
2011-10-24,32.8,ELEVATED,8.6,3.2,21.0,0.0,False,29.26,97.13,83.12,1.83
2011-10-25,38.0,ELEVATED,10.7,3.4,23.5,0.4,True,32.22,97.75,87.99,-0.16
2011-10-26,29.3,ELEVATED,8.9,3.4,17.0,0.0,False,29.86,97.74,84.2,0.93
2011-10-27,25.8,ELEVATED,6.3,2.5,17.0,0.0,False,25.46,94.44,75.56,4.39
2011-10-28,25.2,ELEVATED,5.7,2.5,17.0,0.0,False,24.53,94.19,74.97,4.43
2011-10-31,33.8,ELEVATED,9.4,7.2,17.3,0.0,False,29.96,104.84,83.78,1.88
2011-11-01,43.8,ELEVATED,13.2,11.3,17.0,2.3,True,34.77,113.15,87.08,-0.93
2011-11-02,38.8,ELEVATED,12.3,8.3,18.2,0.0,False,32.74,107.4,87.26,0.7
2011-11-03,41.2,ELEVATED,12.6,7.6,21.0,0.0,False,30.5,104.28,85.44,2.61
2011-11-04,41.4,ELEVATED,12.9,7.2,21.2,0.0,False,30.16,103.34,85.51,1.97
2011-11-07,31.1,ELEVATED,8.9,4.9,17.3,0.0,False,29.85,103.35,84.57,2.62
2011-11-08,28.0,ELEVATED,7.5,3.5,17.0,0.0,False,27.48,98.05,80.75,3.82
2011-11-09,47.5,ELEVATED,14.4,13.5,19.6,0.0,False,36.16,122.73,93.64,0.05
2011-11-10,39.9,ELEVATED,11.9,9.7,18.2,0.0,False,32.81,113.54,88.53,0.96
2011-11-11,35.3,ELEVATED,9.0,9.3,17.0,0.0,False,30.04,112.1,83.92,2.95
2011-11-14,39.0,ELEVATED,10.4,9.4,19.2,0.0,False,31.13,112.35,90.12,1.99
2011-11-15,41.9,ELEVATED,12.0,8.3,21.6,0.0,False,31.22,107.55,92.26,2.49
2011-11-16,35.6,ELEVATED,11.1,7.0,17.5,0.0,False,33.51,111.18,94.91,0.82
2011-11-17,40.3,ELEVATED,12.6,7.2,18.6,2.0,True,34.51,111.86,92.48,-0.8
2011-11-18,38.2,ELEVATED,11.3,4.5,20.5,1.9,True,32.0,101.92,92.61,-0.77
2011-11-21,40.1,ELEVATED,11.7,3.9,18.2,6.3,True,32.91,99.6,93.17,-2.52
2011-11-22,39.5,ELEVATED,10.6,3.6,18.3,7.0,True,31.97,98.53,95.59,-2.8
2011-11-23,45.0,ELEVATED,11.6,4.4,17.0,12.0,True,33.98,101.46,91.82,-4.81
2011-11-25,45.2,ELEVATED,11.7,3.7,17.5,12.3,True,34.47,98.98,93.69,-4.93
2011-11-28,35.4,ELEVATED,10.3,3.0,17.0,5.0,True,32.13,96.23,89.18,-2.02
2011-11-29,33.4,ELEVATED,9.4,2.8,17.0,4.2,True,30.64,95.47,87.98,-1.68
2011-11-30,26.6,ELEVATED,7.7,1.9,17.0,0.0,False,27.8,92.22,80.77,2.64
2011-12-01,26.0,ELEVATED,7.4,1.6,17.0,0.0,False,27.41,90.88,81.73,2.5
2011-12-02,26.5,ELEVATED,7.5,2.0,17.0,0.0,False,27.52,92.46,84.57,2.54
2011-12-05,26.8,ELEVATED,7.7,2.1,17.0,0.0,False,27.84,92.97,84.36,3.64
2011-12-06,26.8,ELEVATED,7.9,1.9,17.0,0.0,False,28.13,92.21,86.67,3.8
2011-12-07,30.7,ELEVATED,8.7,2.3,19.7,0.0,False,28.67,92.84,87.52,4.05
2011-12-08,35.3,ELEVATED,11.3,3.7,20.3,0.0,False,30.59,94.97,89.91,1.93
2011-12-09,25.4,ELEVATED,6.8,1.6,17.0,0.0,False,26.38,90.92,81.47,3.71
2011-12-12,25.7,ELEVATED,6.4,2.3,17.0,0.0,False,25.67,93.21,78.81,2.25
2011-12-13,26.4,ELEVATED,6.2,3.2,17.0,0.0,False,25.41,94.55,78.83,1.46
2011-12-14,29.3,ELEVATED,6.6,5.7,17.0,0.0,False,26.04,99.63,75.68,0.42
2011-12-15,27.1,ELEVATED,6.1,4.1,17.0,0.0,False,25.11,97.71,76.32,0.84
2011-12-16,25.9,ELEVATED,5.6,3.4,17.0,0.0,False,24.29,94.28,77.72,1.24
2011-12-19,26.7,ELEVATED,6.0,1.4,19.3,0.0,False,24.92,90.27,84.65,0.13
2011-12-20,22.9,LOW,4.9,1.0,17.0,0.0,False,23.22,88.64,77.56,3.16
2011-12-21,21.1,LOW,3.9,0.1,17.1,0.0,False,21.43,85.54,76.04,3.4
2011-12-22,21.0,LOW,3.7,0.3,17.0,0.0,False,21.16,86.18,74.67,4.25
2011-12-23,20.8,LOW,3.4,0.4,17.0,0.0,False,20.73,86.54,74.13,5.19
2011-12-27,22.0,LOW,4.1,0.8,17.0,0.0,False,21.91,88.13,71.06,5.14
2011-12-28,26.2,ELEVATED,5.3,3.9,17.0,0.0,False,23.52,94.08,74.52,3.78
2011-12-29,26.1,ELEVATED,5.5,3.6,17.0,0.0,False,22.65,91.8,71.41,4.77
2011-12-30,27.1,ELEVATED,6.8,3.3,17.0,0.0,False,23.4,91.7,71.21,4.25
2012-01-03,25.5,ELEVATED,6.6,3.0,15.8,0.0,False,22.97,91.39,66.94,5.72
2012-01-04,20.6,LOW,4.6,1.2,14.8,0.0,False,22.22,88.89,64.21,5.65
2012-01-05,17.9,LOW,3.9,0.7,13.3,0.0,False,21.48,87.69,60.26,5.87
2012-01-06,16.5,LOW,3.4,0.5,12.6,0.0,False,20.63,86.95,58.39,5.54
2012-01-09,17.0,LOW,3.6,0.7,12.6,0.0,False,21.07,87.8,58.3,5.7
2012-01-10,16.8,LOW,3.4,1.0,12.4,0.0,False,20.69,88.82,57.84,6.56
2012-01-11,19.2,LOW,3.6,3.3,12.2,0.0,False,21.05,93.17,57.34,6.45
2012-01-12,17.0,LOW,3.3,2.2,11.5,0.0,False,20.47,90.51,55.39,6.55
2012-01-13,20.7,LOW,3.8,4.1,12.8,0.0,False,20.91,93.55,58.67,5.88
2012-01-17,23.6,LOW,5.2,3.9,14.5,0.0,False,22.2,93.66,60.79,6.14
2012-01-18,16.3,LOW,3.7,1.7,10.9,0.0,False,20.89,90.09,53.74,7.21
2012-01-19,13.7,LOW,2.9,1.0,9.8,0.0,False,19.87,88.73,50.9,7.6
2012-01-20,12.8,LOW,2.0,1.1,9.7,0.0,False,18.28,89.24,50.7,7.55
2012-01-23,14.1,LOW,2.2,1.2,10.7,0.0,False,18.67,89.59,53.33,7.51
2012-01-24,15.3,LOW,2.3,1.1,11.9,0.0,False,18.91,89.01,56.46,7.31
2012-01-25,14.8,LOW,2.0,0.3,12.6,0.0,False,18.31,86.01,55.92,8.14
2012-01-26,20.5,LOW,2.1,1.1,17.2,0.0,False,18.57,88.92,60.45,7.42
2012-01-27,19.1,LOW,2.3,0.7,16.1,0.0,False,18.53,87.44,58.91,7.13
2012-01-30,21.4,LOW,3.3,1.4,16.7,0.0,False,19.4,89.86,61.08,6.73
2012-01-31,20.4,LOW,3.1,0.9,16.3,0.0,False,19.44,88.51,62.17,6.58
2012-02-01,18.5,LOW,2.3,0.2,15.9,0.0,False,18.55,85.78,61.38,7.41
2012-02-02,15.7,LOW,1.8,0.0,14.0,0.0,False,17.98,84.1,61.17,7.38
2012-02-03,13.2,LOW,1.3,0.0,11.9,0.0,False,17.1,84.04,56.53,8.79
2012-02-06,14.9,LOW,1.7,0.1,13.2,0.0,False,17.76,85.38,59.82,8.59
2012-02-07,13.7,LOW,1.6,0.0,12.1,0.0,False,17.65,83.79,56.94,8.67
2012-02-08,22.6,LOW,1.9,7.1,13.6,0.0,False,18.16,97.01,61.03,8.78
2012-02-09,26.1,ELEVATED,2.8,9.9,13.4,0.0,False,18.63,100.76,60.5,8.82
2012-02-10,36.2,ELEVATED,7.1,10.9,18.3,0.0,False,20.79,104.15,64.7,7.95
2012-02-13,27.2,ELEVATED,3.6,10.3,13.2,0.0,False,19.04,102.45,59.88,8.56
2012-02-14,31.3,ELEVATED,4.5,13.3,13.5,0.0,False,19.54,107.82,58.73,8.29
2012-02-15,37.2,ELEVATED,6.4,13.3,17.6,0.0,False,21.14,114.65,66.12,7.53
2012-02-16,24.7,LOW,3.1,10.8,10.9,0.0,False,19.22,110.41,53.73,8.52
2012-02-17,21.5,LOW,1.7,9.9,9.9,0.0,False,17.78,108.56,51.23,8.6
2012-02-21,23.7,LOW,1.9,9.4,12.3,0.0,False,18.19,107.71,57.69,8.52
2012-02-22,19.3,LOW,1.9,5.5,11.9,0.0,False,18.19,100.81,56.53,7.98
2012-02-23,15.8,LOW,1.1,4.0,10.7,0.0,False,16.8,94.44,53.43,8.26
2012-02-24,18.7,LOW,1.4,5.6,11.7,0.0,False,17.31,99.43,54.82,8.24
2012-02-27,21.6,LOW,2.3,5.8,13.5,0.0,False,18.19,101.68,55.79,8.16
2012-02-28,18.4,LOW,1.8,5.0,11.6,0.0,False,17.96,99.13,55.77,8.31
2012-02-29,19.8,LOW,2.3,5.8,11.7,0.0,False,18.43,101.6,55.99,7.61
2012-03-01,16.8,LOW,1.8,5.6,9.4,0.0,False,17.26,97.43,49.84,8.09
2012-03-02,15.9,LOW,1.4,4.6,10.0,0.0,False,17.29,96.94,51.35,7.56
2012-03-05,16.0,LOW,1.8,4.5,9.7,0.0,False,18.05,98.18,50.62,7.0
2012-03-06,26.8,ELEVATED,6.2,6.9,13.7,0.0,False,20.87,105.11,58.44,5.24
2012-03-07,19.9,LOW,3.0,4.7,12.2,0.0,False,19.07,100.46,56.59,5.84
2012-03-08,17.3,LOW,2.4,4.2,10.7,0.0,False,17.95,97.19,51.5,6.75
2012-03-09,18.3,LOW,1.3,5.4,11.7,0.0,False,17.11,97.98,53.54,7.01
2012-03-12,16.1,LOW,0.4,6.8,8.9,0.0,False,15.64,98.61,48.58,6.89
2012-03-13,16.0,LOW,0.0,7.4,8.5,0.0,False,14.8,98.47,47.54,8.68
2012-03-14,20.1,LOW,0.2,11.8,8.1,0.0,False,15.31,106.63,46.41,8.39
2012-03-15,19.9,LOW,0.3,13.8,5.9,0.0,False,15.42,108.42,40.62,8.88
2012-03-16,16.9,LOW,0.0,12.8,4.0,0.0,False,14.47,105.78,35.68,8.86
2012-03-19,18.1,LOW,0.0,12.5,5.5,0.0,False,15.04,106.49,39.63,9.17
2012-03-20,20.7,LOW,1.2,13.9,5.6,0.0,False,15.58,109.38,39.82,8.69
2012-03-21,16.1,LOW,0.1,9.7,6.3,0.0,False,15.13,104.65,41.77,8.35
2012-03-22,17.7,LOW,0.5,8.4,8.9,0.0,False,15.57,102.53,44.42,7.48
2012-03-23,16.7,LOW,0.4,7.5,8.8,0.0,False,14.82,98.6,41.87,7.72
2012-03-26,12.3,LOW,0.0,7.0,5.3,0.0,False,14.26,96.08,39.11,9.08
2012-03-27,17.0,LOW,0.4,7.8,8.9,0.0,False,15.59,101.15,44.03,8.61
2012-03-28,15.1,LOW,0.7,8.6,5.9,0.0,False,15.47,102.74,40.53,7.93
2012-03-29,13.6,LOW,0.3,8.2,5.1,0.0,False,15.48,101.94,38.43,7.64
2012-03-30,15.0,LOW,1.1,7.9,6.0,0.0,False,15.5,100.28,40.89,7.91
2012-04-02,17.4,LOW,2.0,8.5,6.9,0.0,False,15.64,100.38,41.11,8.59
2012-04-03,12.4,LOW,0.5,6.6,5.4,0.0,False,15.66,98.37,39.31,8.05
2012-04-04,14.6,LOW,1.9,6.4,6.3,0.0,False,16.44,99.73,41.09,6.8
2012-04-05,16.5,LOW,2.3,6.1,8.1,0.0,False,16.7,99.47,42.3,6.61
2012-04-09,22.5,LOW,5.8,7.6,9.1,0.0,False,18.81,104.59,44.85,5.3
2012-04-10,30.4,ELEVATED,8.3,9.3,12.8,0.0,False,20.39,109.13,49.74,3.42
2012-04-11,32.1,ELEVATED,7.7,11.4,13.0,0.0,False,20.02,111.19,49.08,4.1
2012-04-12,16.4,LOW,2.1,8.7,5.6,0.0,False,17.2,104.27,39.91,5.42
2012-04-13,28.1,ELEVATED,5.6,11.1,11.4,0.0,False,19.55,110.76,48.56,3.98
2012-04-16,23.8,LOW,3.4,10.0,10.4,0.0,False,19.55,110.97,48.62,3.8
2012-04-17,17.2,LOW,2.1,7.7,7.4,0.0,False,18.46,107.01,44.69,5.25
2012-04-18,17.7,LOW,2.2,7.2,8.3,0.0,False,18.64,106.06,46.91,4.67
2012-04-19,21.4,LOW,3.1,6.6,11.7,0.0,False,18.36,103.96,47.65,3.88
2012-04-20,17.8,LOW,1.5,6.1,10.2,0.0,False,17.44,101.08,50.17,3.83
2012-04-23,23.7,LOW,2.4,6.2,15.1,0.0,False,18.97,104.01,56.59,2.82
2012-04-24,23.9,LOW,1.9,5.2,16.9,0.0,False,18.1,99.84,56.82,3.06
2012-04-25,18.7,LOW,1.1,3.5,14.1,0.0,False,16.82,93.28,54.44,4.36
2012-04-26,16.0,LOW,0.7,2.5,12.8,0.0,False,16.24,89.65,53.13,4.93
2012-04-27,15.0,LOW,0.8,2.0,12.2,0.0,False,16.32,88.62,53.64,5.06
2012-04-30,14.7,LOW,1.3,1.6,11.8,0.0,False,17.15,89.32,56.29,4.54
2012-05-01,13.7,LOW,1.0,1.1,11.6,0.0,False,16.6,87.06,55.73,5.02
2012-05-02,15.2,LOW,1.2,0.6,13.4,0.0,False,16.88,86.29,57.41,4.65
2012-05-03,21.0,LOW,2.9,1.0,17.1,0.0,False,17.56,88.35,61.48,3.72
2012-05-04,27.7,ELEVATED,5.4,2.4,19.9,0.0,False,19.16,91.31,65.27,1.96
2012-05-07,23.2,LOW,4.1,2.0,17.0,0.0,False,18.94,90.91,63.01,1.9
2012-05-08,24.1,LOW,4.9,2.9,16.3,0.0,False,19.05,91.33,61.78,1.36
2012-05-09,34.2,ELEVATED,6.2,9.1,18.8,0.0,False,20.08,102.07,65.88,0.57
2012-05-10,26.7,ELEVATED,3.5,7.0,16.2,0.0,False,18.83,98.65,64.61,0.72
2012-05-11,29.2,ELEVATED,3.6,6.4,19.2,0.0,False,19.89,100.12,70.74,0.28
2012-05-14,38.8,ELEVATED,6.7,9.5,20.3,2.3,False,21.87,105.85,71.27,-0.94
2012-05-15,42.8,ELEVATED,6.7,11.4,20.7,3.9,False,21.97,109.61,71.11,-1.57
2012-05-16,36.9,ELEVATED,6.2,8.1,17.4,5.2,False,22.27,109.22,68.44,-2.06
2012-05-17,48.4,ELEVATED,10.7,10.9,17.9,8.9,False,24.49,112.84,68.4,-3.57
2012-05-18,51.8,HIGH,10.4,12.8,17.8,10.8,False,25.1,117.44,72.76,-4.31
2012-05-21,35.2,ELEVATED,4.3,6.9,17.0,7.0,False,22.01,108.5,71.31,-2.81
2012-05-22,37.0,ELEVATED,4.9,7.0,18.1,7.0,False,22.48,110.48,73.89,-2.81
2012-05-23,33.3,ELEVATED,4.4,6.0,16.1,6.7,False,22.33,107.48,67.7,-2.68
2012-05-24,31.7,ELEVATED,3.9,5.2,16.0,6.5,False,21.54,104.52,67.45,-2.6
2012-05-25,33.0,ELEVATED,4.1,4.8,17.0,7.1,False,21.76,103.1,70.13,-2.84
2012-05-29,28.4,ELEVATED,3.6,4.3,16.0,4.5,False,21.03,100.98,67.32,-1.8
2012-05-30,38.8,ELEVATED,6.7,6.6,17.4,8.1,False,24.14,109.73,74.86,-3.23
2012-05-31,41.1,ELEVATED,6.7,6.6,19.1,8.7,False,24.06,108.75,72.84,-3.47
2012-06-01,54.9,HIGH,11.0,8.6,20.7,14.6,False,26.66,111.41,76.79,-5.85
2012-06-04,49.2,ELEVATED,10.0,6.8,17.8,14.6,False,26.12,107.04,72.18,-5.83
2012-06-05,46.8,ELEVATED,8.7,5.2,19.7,13.2,False,24.68,102.78,74.05,-5.29
2012-06-06,32.5,ELEVATED,4.3,3.4,17.0,7.8,False,22.16,97.71,72.31,-3.12
2012-06-07,32.9,ELEVATED,4.0,3.6,17.4,7.9,False,21.72,98.36,73.96,-3.15
2012-06-08,29.8,ELEVATED,3.7,3.1,17.0,6.0,False,21.23,96.6,70.63,-2.38
2012-06-11,38.5,ELEVATED,5.1,5.5,18.9,9.0,False,23.56,105.51,76.9,-3.62
2012-06-12,34.3,ELEVATED,4.3,5.0,18.8,6.2,False,22.09,103.22,78.64,-2.5
2012-06-13,47.0,ELEVATED,7.1,10.0,21.9,8.0,False,24.27,110.6,84.59,-3.18
2012-06-14,35.8,ELEVATED,4.0,8.4,18.1,5.4,False,21.68,107.78,76.7,-2.15
2012-06-15,32.4,ELEVATED,3.7,9.4,16.4,2.9,False,21.11,108.23,68.5,-1.16
2012-06-18,23.8,LOW,2.0,4.8,14.4,2.6,False,18.32,99.3,63.13,-1.03
2012-06-19,21.6,LOW,2.0,4.3,15.0,0.2,False,18.38,98.13,64.81,-0.08
2012-06-20,19.9,LOW,1.3,4.4,13.5,0.7,False,17.24,96.41,60.61,-0.28
2012-06-21,31.8,ELEVATED,3.0,6.0,16.4,6.3,False,20.08,105.47,68.37,-2.51
2012-06-22,26.8,ELEVATED,1.9,6.9,13.5,4.6,False,18.11,104.13,60.72,-1.83
2012-06-25,36.6,ELEVATED,5.1,6.7,16.3,8.5,False,20.38,104.46,65.58,-3.39
2012-06-26,31.1,ELEVATED,4.0,5.0,14.7,7.3,False,19.72,100.66,63.95,-2.92
2012-06-27,29.6,ELEVATED,4.8,4.0,15.7,5.1,False,19.45,98.11,63.47,-2.04
2012-06-28,26.6,ELEVATED,2.8,3.3,14.9,5.6,False,19.71,97.21,64.45,-2.23
2012-06-29,14.4,LOW,1.2,1.8,11.4,0.0,False,17.08,89.59,55.16,0.19
2012-07-02,11.0,LOW,1.1,0.4,9.5,0.0,False,16.8,85.61,50.24,0.43
2012-07-03,10.6,LOW,1.0,0.2,9.4,0.0,False,16.66,84.59,50.0,1.03
2012-07-05,13.4,LOW,1.5,1.4,10.5,0.0,False,17.5,89.43,52.8,0.54
2012-07-06,13.7,LOW,1.3,2.0,9.5,1.0,False,17.1,90.1,50.02,-0.41
2012-07-09,17.5,LOW,2.7,3.3,10.0,1.4,False,17.98,92.85,51.55,-0.57
2012-07-10,24.6,LOW,4.1,5.4,11.7,3.4,False,18.72,94.91,52.96,-1.38
2012-07-11,22.5,LOW,3.1,7.2,8.9,3.4,False,17.95,96.25,48.46,-1.37
2012-07-12,21.1,LOW,2.8,4.7,8.9,4.6,False,18.33,95.22,48.66,-1.84
2012-07-13,12.2,LOW,1.0,2.9,7.7,0.5,False,16.74,91.1,45.36,-0.22
2012-07-16,14.4,LOW,1.3,4.0,8.0,1.1,False,17.11,94.21,46.22,-0.45
2012-07-17,11.7,LOW,0.9,3.8,7.0,0.0,False,16.48,93.49,43.54,0.29
2012-07-18,11.6,LOW,0.7,4.3,6.5,0.0,False,16.16,94.03,42.31,0.96
2012-07-19,12.2,LOW,0.3,4.8,7.1,0.0,False,15.45,93.73,43.89,1.22
2012-07-20,19.5,LOW,0.8,9.4,9.3,0.0,False,16.27,100.61,47.42,0.21
2012-07-23,29.9,ELEVATED,3.6,11.1,13.6,1.7,False,18.62,107.32,53.34,-0.67
2012-07-24,44.8,ELEVATED,7.3,12.8,20.8,3.9,False,20.47,111.65,61.25,-1.54
2012-07-25,43.8,ELEVATED,5.9,10.1,23.9,3.9,False,19.34,106.53,67.1,-1.55
2012-07-26,29.8,ELEVATED,3.8,6.3,19.7,0.0,False,17.53,98.59,60.07,0.08
2012-07-27,22.9,LOW,1.5,3.5,18.0,0.0,False,16.7,93.08,59.62,1.96
2012-07-30,24.6,LOW,1.8,3.2,19.6,0.0,False,18.03,94.74,64.75,1.89
2012-07-31,23.2,LOW,2.4,3.1,17.7,0.0,False,18.93,96.11,66.41,1.44
2012-08-01,21.2,LOW,2.4,2.5,16.4,0.0,False,18.96,94.23,67.69,1.14
2012-08-02,16.0,LOW,1.6,1.5,13.0,0.0,False,17.57,89.63,59.29,0.38
2012-08-03,12.9,LOW,0.4,0.9,11.6,0.0,False,15.64,84.5,55.64,2.3
2012-08-06,12.7,LOW,0.6,0.7,11.4,0.0,False,15.95,84.47,55.27,2.54
2012-08-07,14.5,LOW,0.6,1.5,12.4,0.0,False,15.99,86.87,57.74,3.06
