entry_index,entry_date,entry_price,pivot_index,confirm_lag_bars,resistance,support,stretch,down,outcome,ticker,k_atr,null_hit
123,2025-12-29,1078.73,110,12,1109.94,982.22,1188.87096,903.28904,stop,LLY,3.5,0.6525
210,2026-05-05,988.87,206,3,1108.09,851.21,1266.8418399999998,692.4581600000001,neither,LLY,3.5,0.245
110,2025-12-09,165.81,98,11,166.37,139.59,182.92004,123.03996000000001,hit,LRCX,3.5,0.855
192,2026-04-09,258.76,169,22,249.48,199.33,280.4727,168.33730000000003,hit,LRCX,3.5,0.8925
114,2025-12-08,67.02,103,10,69.06,62.94,72.84216,59.15783999999999,stop,MAGS,3.5,0.6975
149,2026-01-29,66.38,142,6,68.17,62.94,71.40214,59.70786,stop,MAGS,3.5,0.605
198,2026-04-10,61.14,190,7,66.54,55.39,73.43070000000002,48.4993,neither,MAGS,3.5,0.055
257,2026-07-07,66.24,250,6,70.94,61.07,77.03966,54.97034,neither,MAGS,3.5,0.2025
277,2026-08-04,68.96,273,3,69.02,62.56,73.01227999999999,58.56772000000001,neither,MAGS,3.5,0.6425
192,2026-04-09,9.67,149,42,22.84,6.73,32.79598,-3.22598,neither,MARA,3.5,0.0
78,2025-10-23,306.97,68,9,316.99,293.81,331.31524,279.48476,neither,MCD,3.5,0.37
145,2026-01-30,315.0,127,17,319.65,299.86,331.88021999999995,287.62978000000004,hit,MCD,3.5,0.5425
108,2025-12-05,673.42,98,9,790.0,589.15,914.1253,465.02469999999994,neither,META,3.5,0.025
142,2026-01-27,672.97,137,4,673.42,604.12,716.2474,561.2926,hit,META,3.5,0.55
192,2026-04-09,628.39,184,7,738.31,525.72,869.6906199999999,394.3393800000001,neither,META,3.5,0.01
255,2026-07-10,669.21,245,9,688.55,542.87,778.5802399999999,452.83976000000007,stop,META,3.5,0.2875
54,2025-09-19,74.26,42,11,81.74,62.31,93.74774,50.302260000000004,hit,MRVL,3.5,0.335
107,2025-12-04,98.19,98,8,93.74,76.68,104.28307999999998,66.13692000000002,stop,MRVL,3.5,0.87
171,2026-03-10,93.3,148,22,100.2,73.73,116.55846,57.37154,hit,MRVL,3.5,0.3625
192,2026-04-09,178.16,173,18,191.23,154.37,214.00948,131.59052000000003,hit,MS,3.5,0.17
66,2025-10-07,523.98,44,21,535.64,495.0,560.7555199999999,469.88448,stop,MSFT,3.5,0.5
143,2026-01-28,481.63,138,4,542.07,444.11,602.6092800000001,383.57072,stop,MSFT,3.5,0.005
196,2026-04-15,411.22,184,11,481.63,356.77,558.79348,279.60652,stop,MSFT,3.5,0.0
259,2026-07-16,401.1,245,13,460.52,352.83,527.07242,286.27758,neither,MSFT,3.5,0.0125
66,2025-10-07,328.4,58,7,455.9,300.7,551.8136,204.78640000000001,stop,MSTR,3.5,0.0025
168,2026-03-05,139.81,149,18,359.69,106.99,515.8586,-49.1786,neither,MSTR,3.5,0.0
198,2026-04-17,166.52,188,9,150.28,119.83,169.0981,101.0119,hit,MSTR,3.5,0.705
193,2026-04-10,420.59,185,7,461.73,321.8,548.2067400000001,235.32326,hit,MU,3.5,0.7375
7,2025-07-15,53.53,5,1,50.25,44.3,53.9271,40.622899999999994,hit,NBIS,3.5,0.7375
85,2025-11-03,120.47,77,7,135.46,98.62,158.22712,75.85288,stop,NBIS,3.5,0.8375
129,2026-01-07,96.21,116,12,130.82,75.45,165.03866,41.23134000000001,stop,NBIS,3.5,0.3725
159,2026-02-20,97.92,149,9,108.73,73.87,130.27348,52.32652,hit,NBIS,3.5,0.6175
192,2026-04-09,136.33,185,6,129.85,92.26,153.08061999999998,69.02938,hit,NBIS,3.5,0.8425
143,2026-01-28,184.88,138,4,253.3,169.97,304.79794000000004,118.47206,stop,NET,3.5,0.005
171,2026-03-10,207.49,160,10,205.95,160.19,234.22967999999997,131.91032,hit,NET,3.5,0.6
205,2026-04-28,208.5,193,11,225.48,166.99,261.62681999999995,130.84318000000002,hit,NET,3.5,0.3775
228,2026-06-01,270.82,215,12,256.79,186.79,300.05000000000007,143.52999999999997,hit,NET,3.5,0.7
253,2026-07-08,273.4,242,10,272.66,218.38,306.20504000000005,184.83495999999997,hit,NET,3.5,0.6825
113,2025-12-12,67.47,90,22,79.24,60.8,90.63592,49.40408,stop,NKE,3.5,0.0075
128,2026-01-06,65.35,119,8,67.78,57.22,74.30608000000001,50.69392,stop,NKE,3.5,0.2325
227,2026-05-29,46.23,218,8,66.3,41.88,81.39156,26.78844000000001,stop,NKE,3.5,0.0
119,2025-12-22,6.54,98,20,7.77,5.87,8.944199999999999,4.6958,neither,NOK,3.5,0.2875
41,2025-09-02,13.1,26,14,14.16,11.88,15.56904,10.470960000000002,hit,NOV,3.5,0.3275
204,2026-04-27,20.82,175,28,20.63,18.19,22.137919999999998,16.682080000000003,stop,NOV,3.5,0.805
263,2026-07-22,20.33,251,11,21.45,17.79,23.71188,15.52812,neither,NOV,3.5,0.495
144,2026-01-29,192.51,116,27,207.04,170.94,229.3498,148.6302,stop,NVDA,3.5,0.3175
162,2026-02-25,195.56,149,12,192.51,171.88,205.25933999999998,159.13066,stop,NVDA,3.5,0.775
193,2026-04-10,188.63,185,7,195.56,165.17,214.34102000000001,146.38897999999998,hit,NVDA,3.5,0.4525
274,2026-08-06,218.99,268,5,235.74,190.01,264.00114,161.74885999999998,neither,NVDA,3.5,0.3825
132,2026-01-12,102.5,124,7,174.14,71.62,237.49735999999996,8.262640000000019,stop,OKLO,3.5,0.22
197,2026-04-16,64.21,185,11,105.31,45.58,142.22314,8.666859999999993,stop,OKLO,3.5,0.1225
48,2025-09-11,307.86,43,4,256.43,223.0,277.08974,202.34026,hit,ORCL,3.5,1.0
197,2026-04-16,178.34,149,47,328.33,136.48,446.89329999999995,17.91669999999999,stop,ORCL,3.5,0.0
273,2026-08-05,144.39,265,7,248.15,114.99,330.44288,32.697119999999984,neither,ORCL,3.5,0.0025
37,2025-08-26,46.04,23,13,46.31,42.54,48.639860000000006,40.210139999999996,hit,OXY,3.5,0.6275
127,2026-01-05,41.23,115,11,48.1,38.92,53.77324,33.24676,hit,OXY,3.5,0.02
221,2026-05-20,58.87,213,7,66.24,53.03,74.40377999999998,44.866220000000006,stop,OXY,3.5,0.2125
257,2026-07-14,54.57,249,7,60.7,47.94,68.58568000000001,40.05432,neither,OXY,3.5,0.2325
39,2025-08-28,191.02,25,13,204.5,167.06,227.63792,143.92208,neither,PANW,3.5,0.195
171,2026-03-10,165.58,161,9,221.38,141.67,270.64078,92.40921999999998,hit,PANW,3.5,0.0
192,2026-04-09,166.99,184,7,169.74,147.02,183.78096,132.97904,hit,PANW,3.5,0.4325
62,2025-10-01,27.21,58,3,25.88,23.6,27.289039999999996,22.190960000000004,hit,PFE,3.5,0.9
115,2025-12-16,25.53,73,41,27.37,24.23,29.31052,22.28948,neither,PFE,3.5,0.2525
274,2026-08-06,26.2,245,28,28.55,23.67,31.56584,20.65416,neither,PFE,3.5,0.0725
113,2025-12-12,18.24,99,13,15.68,11.16,18.47336,8.36664,hit,PL,3.5,0.975
180,2026-03-23,33.82,149,30,28.78,20.43,33.9403,15.269699999999998,hit,PL,3.5,0.9925
55,2025-09-22,179.33,44,10,186.97,153.11,207.89548,132.18452000000002,stop,PLTR,3.5,0.78
111,2025-12-10,187.91,99,11,207.18,154.85,239.51994000000002,122.51005999999998,stop,PLTR,3.5,0.4825
170,2026-03-09,156.43,161,8,194.17,128.84,234.54393999999996,88.46606000000001,stop,PLTR,3.5,0.095
202,2026-04-23,141.57,193,8,160.84,128.06,181.09804,107.80196000000001,stop,PLTR,3.5,0.225
228,2026-06-01,160.65,216,11,152.62,130.05,166.56826,116.10174000000002,stop,PLTR,3.5,0.815
252,2026-07-07,134.37,245,6,160.65,107.27,193.63884000000002,74.28116,neither,PLTR,3.5,0.125
78,2025-10-23,170.03,69,8,173.55,153.59,185.88528000000002,141.25472,hit,QCOM,3.5,0.5375
111,2025-12-10,182.21,98,12,187.68,159.59,205.03962,142.23038,stop,QCOM,3.5,0.5325
199,2026-04-20,137.52,190,8,182.45,124.07,218.52884,87.99116,hit,QCOM,3.5,0.0
107,2025-12-04,622.94,98,8,635.77,585.67,666.7318,554.7081999999999,neither,QQQ,3.5,0.6025
192,2026-04-09,610.19,185,6,633.22,558.28,679.5329200000001,511.96707999999995,hit,QQQ,3.5,0.195
273,2026-08-05,717.3,268,4,746.16,661.73,798.3377399999999,609.55226,neither,QQQ,3.5,0.38
47,2025-09-10,16.4,20,26,14.69,11.03,16.95188,8.76812,hit,RIOT,3.5,0.915
133,2026-01-13,16.75,125,7,23.0,12.67,29.38394,6.28606,stop,RIOT,3.5,0.175
163,2026-02-26,17.09,149,13,19.24,12.06,23.677239999999998,7.622760000000002,stop,RIOT,3.5,0.4625
192,2026-04-09,16.69,185,6,17.09,11.83,20.34068,8.57932,hit,RIOT,3.5,0.6625
50,2025-09-15,54.04,33,16,51.39,40.69,58.0026,34.0774,hit,RKLB,3.5,0.905
111,2025-12-10,57.52,98,12,69.27,39.48,87.68021999999999,21.069779999999998,hit,RKLB,3.5,0.4
198,2026-04-17,84.8,185,12,96.3,57.38,120.35256,33.32744000000001,hit,RKLB,3.5,0.4975
118,2025-12-19,88.33,86,31,87.22,79.6,91.92916,74.89084,hit,SBUX,3.5,0.555
192,2026-04-09,96.92,185,6,101.44,86.72,110.53696,77.62304,neither,SBUX,3.5,0.2875
245,2026-06-25,103.16,231,13,106.815,94.14,114.64815,86.30685,neither,SBUX,3.5,0.415
36,2025-08-25,35.02,19,16,35.72,33.32,37.203199999999995,31.8368,hit,SLV,3.5,0.64
93,2025-11-13,47.42,80,12,49.17,42.4,53.353860000000005,38.216139999999996,hit,SLV,3.5,0.865
199,2026-04-20,72.15,183,15,105.6,60.77,133.30494,33.06506000000001,stop,SLV,3.5,0.1025
107,2025-12-04,361.6,98,8,368.61,325.1,395.49918,298.21082,hit,SMH,3.5,0.79
192,2026-04-09,430.31,185,6,426.16,362.53,465.48334000000006,323.20665999999994,hit,SMH,3.5,0.8
127,2026-01-05,274.08,106,20,283.1,194.38,337.92896,139.55103999999997,hit,SNDK,3.5,0.955
193,2026-04-10,851.77,185,7,772.09,572.5,895.4366200000001,449.15337999999997,hit,SNDK,3.5,0.98
202,2026-04-23,146.4,193,8,277.14,121.11,373.56654,24.68346000000001,neither,SNOW,3.5,0.0025
258,2026-07-15,271.87,244,13,280.16,225.95,313.66178,192.44821999999996,hit,SNOW,3.5,0.525
55,2025-09-22,514.79,47,7,645.35,387.78,804.52826,228.60173999999995,stop,SNPS,3.5,0.0425
106,2025-12-03,466.44,96,9,514.79,383.82,595.7294599999999,302.88054,neither,SNPS,3.5,0.21
197,2026-04-16,441.15,184,12,533.42,380.47,627.9431,285.9469000000001,neither,SNPS,3.5,0.0725
197,2026-04-16,19.03,185,11,32.21,15.15,42.753080000000004,4.606919999999999,stop,SOFI,3.5,0.0
229,2026-06-02,17.74,220,8,19.5,15.23,22.13886,12.591140000000001,stop,SOFI,3.5,0.32
273,2026-08-05,18.25,268,4,18.78,15.25,20.961540000000003,13.06846,neither,SOFI,3.5,0.44
107,2025-12-04,45.16,98,8,49.38,30.81,60.856260000000006,19.33374,hit,SOXL,3.5,0.635
127,2026-01-05,49.22,116,10,49.65,36.01,58.07952,27.580479999999998,hit,SOXL,3.5,0.8075
192,2026-04-09,71.98,185,6,71.86,40.62,91.16632,21.313679999999998,hit,SOXL,3.5,0.705
107,2025-12-04,306.28,98,8,309.6,268.1,335.247,242.45300000000003,hit,SOXX,3.5,0.765
192,2026-04-09,378.63,185,6,368.0,309.79,403.97378,273.81622000000004,hit,SOXX,3.5,0.84
162,2025-12-04,684.39,153,8,687.39,652.53,708.93348,630.9865199999999,neither,SPY,3.5,0.9225
247,2026-04-09,679.91,240,6,695.49,631.97,734.74536,592.71464,hit,SPY,3.5,0.415
327,2026-08-04,771.33,290,36,759.57,725.43,780.6685200000001,704.3314799999999,neither,SPY,3.5,0.9125
106,2025-12-03,195.08,98,7,187.59,155.9,207.17442,136.31558,hit,TER,3.5,0.97
192,2026-04-09,364.21,169,22,342.82,273.05,385.93786,229.93214000000003,hit,TER,3.5,0.97
225,2026-05-27,375.83,206,18,418.08,306.33,487.14149999999995,237.2685,hit,TER,3.5,0.7275
110,2025-12-09,93.62,98,11,97.77,83.68,106.47761999999999,74.97238000000002,hit,TGT,3.5,0.1575
237,2026-06-12,135.23,214,22,132.1,118.44,140.54188,109.99812,hit,TGT,3.5,0.8125
267,2026-07-28,144.2,251,15,141.2,126.1,150.53179999999998,116.7682,neither,TGT,3.5,0.8325
45,2025-09-08,89.74,41,3,88.33,85.63,89.9986,83.9614,hit,TLT,3.5,0.9375
155,2026-02-13,89.72,148,6,92.06,86.54,95.47136,83.12864,stop,TLT,3.5,0.1525
227,2026-05-29,85.76,220,6,90.82,83.02,95.64039999999999,78.1996,stop,TLT,3.5,0.01
179,2026-03-20,163.63,169,9,147.53,110.59,170.35892,87.76108,hit,TSEM,3.5,0.9875
108,2025-12-05,455.0,99,8,468.37,391.09,516.12904,343.33095999999995,stop,TSLA,3.5,0.7975
199,2026-04-20,392.5,191,7,489.88,343.25,580.49734,252.63266,neither,TSLA,3.5,0.0625
127,2026-01-05,322.25,116,10,310.14,276.96,330.64524,256.45475999999996,hit,TSM,3.5,0.9625
192,2026-04-09,365.49,185,6,387.73,316.5,431.75014000000004,272.47986,hit,TSM,3.5,0.51
106,2025-12-03,182.6,98,7,206.06,153.33,238.64713999999998,120.74286000000002,neither,TXN,3.5,0.0125
192,2026-04-09,214.98,185,6,226.56,186.42,251.36652,161.61347999999998,hit,TXN,3.5,0.2425
114,2025-12-15,341.1,97,16,369.92,309.09,407.51294000000007,271.4970599999999,stop,UNH,3.5,0.3575
191,2026-04-08,305.98,184,6,356.26,259.02,416.35432,198.92567999999997,hit,UNH,3.5,0.125
73,2025-10-16,84.0,69,3,85.16,77.62,89.81971999999999,72.96028000000001,hit,WFC,3.5,0.455
151,2026-02-09,94.61,138,12,96.39,86.12,102.73686,79.77314000000001,stop,WFC,3.5,0.565
191,2026-04-08,84.66,174,16,94.61,74.1,107.28518,61.42481999999999,stop,WFC,3.5,0.04
232,2026-06-05,81.94,218,13,86.64,73.42,94.80996,65.25004,neither,WFC,3.5,0.225
22,2025-08-05,99.31,5,16,99.35,94.4,102.40909999999998,91.34090000000002,hit,WMT,3.5,0.6875
46,2025-09-09,102.29,37,8,103.93,96.05,108.79984000000002,91.18015999999999,hit,WMT,3.5,0.6175
103,2025-11-28,110.51,97,5,109.03,100.61,114.23356,95.40644,hit,WMT,3.5,0.7575
201,2026-04-22,129.98,179,21,133.89,119.02,143.07966,109.83034,stop,WMT,3.5,0.5825
51,2025-08-25,45.835,35,15,46.185,43.36,47.93085000000001,41.614149999999995,stop,XLB,3.5,0.67
119,2025-12-01,44.59,113,5,46.305,42.23,48.823350000000005,39.71164999999999,hit,XLB,3.5,0.235
203,2026-04-02,50.41,194,8,53.62,46.98,57.72352,42.876479999999994,neither,XLB,3.5,0.1825
254,2026-06-16,52.72,235,18,52.41,49.04,54.492659999999994,46.95734,neither,XLB,3.5,0.755
119,2025-12-01,114.85,113,5,119.41,109.97,125.24391999999999,104.13608,neither,XLC,3.5,0.425
157,2026-01-27,116.9,152,4,118.29,113.47,121.26876000000001,110.49123999999999,stop,XLC,3.5,0.6575
207,2026-04-09,114.27,199,7,120.08,107.04,128.13872,98.98128000000001,stop,XLC,3.5,0.115
274,2026-07-16,112.65,260,13,119.1,105.58,127.45535999999998,97.22464,stop,XLC,3.5,0.11
91,2025-11-11,45.765,69,21,45.995,42.61,48.086929999999995,40.51807,hit,XLE,3.5,0.5625
220,2026-05-19,61.29,198,21,62.56,55.02,67.21972,50.36028,stop,XLE,3.5,0.63
258,2026-07-15,56.5,249,8,61.29,52.81,66.53063999999999,47.56936,neither,XLE,3.5,0.2275
108,2025-12-05,53.68,98,9,54.25,51.11,56.19052,49.16948,hit,XLF,3.5,0.4425
192,2026-04-09,51.33,184,7,56.4,47.81,61.708619999999996,42.501380000000005,neither,XLF,3.5,0.0025
123,2025-12-05,154.58,113,9,155.79,147.83,160.70927999999998,142.91072000000003,hit,XLI,3.5,0.6775
207,2026-04-09,172.19,200,6,178.9,156.61,192.67522,142.83478000000002,neither,XLI,3.5,0.1875
124,2025-12-08,147.63,113,10,152.065,136.075,161.94682,126.19317999999998,stop,XLK,3.5,0.6775
207,2026-04-09,142.07,200,6,149.23,127.5,162.65913999999998,114.07086000000001,hit,XLK,3.5,0.215
118,2025-11-28,79.37,103,14,83.22,75.6,87.92916,70.89084,hit,XLP,3.5,0.01
148,2026-01-13,81.11,144,3,79.65,76.62,81.52254,74.74746,hit,XLP,3.5,0.8025
235,2026-05-19,86.09,211,23,90.01,81.06,95.5411,75.5289,neither,XLP,3.5,0.125
284,2026-07-30,85.47,244,39,86.09,81.83,88.72268000000001,79.19731999999999,neither,XLP,3.5,0.525
91,2025-10-21,42.35,84,6,42.85,40.68,44.19106,39.33894,stop,XLRE,3.5,0.405
152,2026-01-20,41.4,144,7,42.74,40.14,44.3468,38.5332,stop,XLRE,3.5,0.14
207,2026-04-09,42.73,199,7,43.94,40.01,46.368739999999995,37.58126,neither,XLRE,3.5,0.2175
73,2025-09-25,42.71,60,12,43.66,41.31,45.11229999999999,39.85770000000001,hit,XLU,3.5,0.5125
169,2026-02-12,45.25,144,24,46.45,41.87,49.280440000000006,39.039559999999994,neither,XLU,3.5,0.26
261,2026-06-26,46.2,243,17,47.73,43.1,50.591339999999995,40.23866,stop,XLU,3.5,0.25
37,2025-08-18,135.89,30,6,136.71,129.01,141.4686,124.25139999999998,hit,XLV,3.5,0.4625
69,2025-10-02,143.19,64,4,139.72,134.13,143.17462,130.67538,hit,XLV,3.5,0.95
129,2025-12-29,155.81,116,12,158.77,149.96,164.21458,144.51542,stop,XLV,3.5,0.6425
233,2026-05-29,149.47,212,20,160.2,142.84,170.92847999999998,132.11152,neither,XLV,3.5,0.0925
119,2025-12-01,118.3,113,5,121.09,110.58,127.58518000000001,104.08482,neither,XLY,3.5,0.5
211,2026-04-15,118.18,200,10,124.52,105.66,136.17548,94.00452,neither,XLY,3.5,0.0975
287,2026-08-04,118.29,279,7,122.06,108.76,130.2794,100.54060000000001,neither,XLY,3.5,0.305
220,2026-05-19,162.55,213,6,171.47,144.57,188.0942,127.94579999999999,stop,XOM,3.5,0.4575
262,2026-07-21,151.71,247,14,162.55,136.06,178.92082000000002,119.68918,neither,XOM,3.5,0.32
111,2025-12-10,34.98,98,12,37.22,19.49,48.17714,8.532859999999998,hit,AAOI,4.0,0.465
149,2026-02-05,275.91,137,11,286.19,246.7,310.59482,222.29518,stop,AAPL,4.0,0.5925
200,2026-04-21,266.17,185,14,278.12,246.63,297.58082,227.16917999999998,hit,AAPL,4.0,0.4625
252,2026-07-07,310.66,245,6,315.2,275.15,339.9509,250.39909999999998,hit,AAPL,4.0,0.64
194,2026-04-13,166.795,185,8,251.88,100.27,345.57498,6.575019999999995,hit,ALAB,4.0,0.14
193,2026-04-10,399.49,185,7,394.95,323.12,439.34094,278.72906,hit,AMAT,4.0,0.8075
66,2025-10-07,211.51,44,21,184.42,151.14,204.98703999999998,130.57296,hit,AMD,4.0,0.995
139,2026-01-22,253.73,116,22,264.33,198.11,305.25395999999995,157.18604000000005,stop,AMD,4.0,0.6725
193,2026-04-10,245.04,166,26,259.68,190.95,302.15514,148.47485999999998,hit,AMD,4.0,0.615
32,2025-08-19,228.01,21,10,234.11,211.65,247.99028,197.76972,stop,AMZN,4.0,0.5625
85,2025-11-03,254.0,74,10,238.24,213.04,253.8136,197.4664,hit,AMZN,4.0,0.98
129,2026-01-07,241.56,98,30,254.0,217.14,276.77948000000004,194.36051999999998,stop,AMZN,4.0,0.2975
193,2026-04-10,238.38,155,37,247.38,198.79,277.40862,168.76138,hit,AMZN,4.0,0.295
271,2026-08-03,284.02,268,2,274.99,226.65,304.86412,196.77588,neither,AMZN,4.0,0.605
128,2026-01-06,132.58,99,28,162.03,117.43,189.5928,89.86720000000001,stop,ANET,4.0,0.2125
192,2026-04-09,146.05,185,6,150.15,116.13,171.17436,95.10564,hit,ANET,4.0,0.5825
229,2026-06-02,175.33,214,14,177.73,136.43,203.25339999999997,110.90660000000003,hit,ANET,4.0,0.6475
107,2025-12-04,683.78,99,7,718.54,520.26,841.0770399999999,397.72296,stop,APP,4.0,0.8
171,2026-03-10,477.39,154,16,733.6,366.91,960.21442,140.29558000000003,stop,APP,4.0,0.065
200,2026-04-21,473.18,185,14,517.23,372.08,606.9327000000001,282.3773,hit,APP,4.0,0.515
163,2026-02-26,129.26,147,15,178.62,104.55,224.39526,58.774739999999994,hit,ARM,4.0,0.01
81,2025-10-28,1052.48,69,11,1043.3,936.19,1109.49398,869.9960200000002,hit,ASML,4.0,0.87
195,2026-04-14,1518.3,185,9,1526.51,1253.96,1694.9459,1085.5241,hit,ASML,4.0,0.7875
57,2025-09-24,54.5,46,10,60.06,36.91,74.36670000000001,22.603299999999994,hit,ASTS,4.0,0.435
109,2025-12-08,74.0,98,10,95.69,50.7,123.49382,22.896180000000005,hit,ASTS,4.0,0.4025
223,2026-05-22,105.86,210,12,122.09,63.87,158.06996,27.890039999999992,stop,ASTS,4.0,0.5275
192,2026-04-09,354.91,185,6,412.97,293.41,486.85808000000003,219.52192000000002,hit,AVGO,4.0,0.1625
84,2025-10-31,53.45,69,14,52.42,48.65,54.749860000000005,46.320139999999995,hit,BAC,4.0,0.86
151,2026-02-09,56.41,140,10,57.25,51.72,60.66754,48.302459999999996,stop,BAC,4.0,0.6375
193,2026-04-10,52.54,174,18,56.53,46.72,62.592580000000005,40.657419999999995,neither,BAC,4.0,0.13
131,2026-01-09,134.07,116,14,142.37,76.97,182.7872,36.5528,neither,BE,4.0,0.8675
113,2025-12-12,18.24,95,17,31.63,13.14,43.05682,1.7131800000000013,neither,BKSY,4.0,0.04
191,2026-04-08,33.41,164,26,28.3,18.85,34.140100000000004,13.009900000000002,hit,BKSY,4.0,0.95
112,2025-12-11,1101.84,98,13,1202.59,992.52,1332.4132599999998,862.6967400000001,stop,BLK,4.0,0.0475
196,2026-04-15,1048.6,173,22,1163.17,922.9,1311.65686,774.4131399999999,neither,BLK,4.0,0.02
259,2026-07-16,1087.05,247,11,1104.03,950.17,1199.11548,855.08452,neither,BLK,4.0,0.395
108,2025-12-05,337.53,99,8,373.37,300.58,418.35422,255.59577999999996,stop,CDNS,4.0,0.1525
199,2026-04-20,318.5,193,5,338.06,265.66,382.8032,220.91680000000002,hit,CDNS,4.0,0.23
51,2025-09-16,104.47,33,17,116.56,86.55,135.10618,68.00381999999999,hit,COHR,4.0,0.57
64,2025-10-03,380.02,22,41,419.78,297.99,495.04621999999995,222.72378000000003,stop,COIN,4.0,0.3125
168,2026-03-05,205.71,154,13,387.27,141.09,539.40924,-11.049239999999969,neither,COIN,4.0,0.0
200,2026-04-21,195.95,185,14,210.23,160.79,240.78392,130.23608,stop,COIN,4.0,0.2925
132,2026-01-12,943.08,119,12,994.57,850.0,1083.91426,760.6557399999999,neither,COST,4.0,0.0525
210,2026-05-05,114.19,192,17,132.84,85.1,162.34332,55.59667999999999,stop,CRCL,4.0,0.27
195,2026-04-14,159.52,185,9,189.19,87.81,251.84284,25.157160000000005,hit,CRDO,4.0,0.2975
109,2025-12-08,259.53,98,10,263.41,225.37,286.91872,201.86128,stop,CRM,4.0,0.32
229,2026-06-02,200.84,193,35,266.23,164.96,328.81486,102.37514,stop,CRM,4.0,0.005
269,2026-07-30,180.71,242,26,209.6,150.12,246.35863999999998,113.36136000000002,neither,CRM,4.0,0.04
172,2026-03-11,442.03,161,10,557.53,350.25,685.6290399999999,222.15096000000003,stop,CRWD,4.0,0.0125
220,2026-05-19,154.22,195,24,442.03,99.6225,653.637835,-111.98533499999996,neither,CRWD,4.0,0.0
55,2025-09-22,133.23,43,11,148.75,87.48,186.61486,49.615140000000004,stop,CRWV,4.0,0.375
136,2026-01-16,101.23,116,19,143.08,64.55,191.61154000000002,16.01845999999999,neither,CRWV,4.0,0.0825
194,2026-04-13,110.27,185,8,108.86,69.15,133.40078,44.60922000000001,hit,CRWV,4.0,0.575
127,2026-01-05,163.85,115,11,161.83,146.75,171.14944000000003,137.43055999999999,hit,CVX,4.0,0.625
257,2026-07-14,181.76,249,7,211.15,165.69,239.24428,137.59572,neither,CVX,4.0,0.02
109,2025-12-08,478.15,98,10,482.76,458.1,497.99987999999996,442.86012000000005,hit,DIA,4.0,0.6425
193,2026-04-10,479.25,184,8,501.9,451.39,533.11518,420.17482,neither,DIA,4.0,0.085
118,2025-12-12,359.07,95,22,362.34,303.78,398.53008,267.58991999999995,stop,ELV,4.0,0.4725
204,2026-04-20,319.36,175,28,381.93,280.74,444.46542,218.20458000000002,neither,ELV,4.0,0.04
165,2026-04-06,34.85,130,34,33.41,19.13,42.23504,10.304960000000001,hit,FLY,4.0,0.495
40,2025-08-29,331.29,34,5,348.33,277.04,392.38721999999996,232.98278000000005,hit,FN,4.0,0.69
25,2025-08-08,313.05,18,6,316.1,300.96,325.45652000000007,291.60347999999993,hit,GLD,4.0,0.705
104,2025-12-01,389.75,86,17,403.15,362.32,428.38293999999996,337.08706,hit,GLD,4.0,0.78
166,2026-03-03,468.14,146,19,495.9,427.13,538.39986,384.63014,stop,GLD,4.0,0.6975
196,2026-04-15,440.46,183,12,490.0,400.64,545.22448,345.41551999999996,stop,GLD,4.0,0.2975
192,2026-04-09,169.8,169,22,160.43,123.29,183.38252,100.33748,hit,GLW,4.0,0.94
192,2026-04-09,318.49,185,6,343.69,273.5,387.06741999999997,230.12258,hit,GOOGL,4.0,0.5375
272,2026-08-04,377.65,264,7,402.62,317.69,455.10674,265.20326,neither,GOOGL,4.0,0.495
192,2026-04-09,903.72,174,17,975.86,782.21,1095.5357,662.5343,hit,GS,4.0,0.22
132,2026-01-12,374.94,98,33,423.42,332.38,479.68272,276.11728,stop,HD,4.0,0.02
239,2026-06-16,337.09,218,20,391.05,297.51,448.85772000000003,239.70227999999997,neither,HD,4.0,0.0025
50,2025-09-15,53.96,41,8,66.18,41.53,81.4137,26.296299999999995,stop,HIMS,4.0,0.3025
172,2026-03-11,25.88,164,7,62.76,14.52,92.57231999999999,-15.292319999999997,neither,HIMS,4.0,0.0
240,2026-06-17,31.89,219,20,31.01,22.29,36.39896,16.90104,hit,HIMS,4.0,0.5525
197,2026-04-16,86.85,185,11,152.46,65.16,206.41140000000001,11.20859999999999,neither,HOOD,4.0,0.0
228,2026-06-01,90.73,206,21,91.275,71.2,103.68135000000001,58.79365,hit,HOOD,4.0,0.5225
128,2026-01-06,58.35,98,29,55.0,33.76,68.12632,20.63368,neither,HUT,4.0,0.8725
193,2026-04-10,66.085,185,7,64.6,42.72,78.12183999999999,29.19816,hit,HUT,4.0,0.7825
80,2025-10-27,81.28,69,10,81.32,79.95,82.16666,79.10334,neither,HYG,4.0,0.5375
